text,label,aug
"Hedge Funds Are Dumping ImmunoGen, Inc. (IMGN)",0,"Hedge funds divest ImmunoGen, Inc. (IMGN)"
Hedge Funds Are Dumping Lumber Liquidators Holdings Inc (LL),0,Hedge funds dump Lumber Liquidators Holdings Inc (LL)
Hedge Funds Are Dumping NIO Limited (NIO),0,Hedge funds dump NIO Limited (NIO)
Hedge Funds Are Dumping Noble Corporation plc (NE),0,Hedge funds divest from Noble Corporation plc (NE)
Hedge Funds Are Dumping Ocwen Financial Corporation (OCN),0,Hedge funds divest from Ocwen Financial (OCN)
Hedge Funds Are Dumping Qudian Inc. (QD),0,Hedge funds divest Qudian Inc. (QD)
Hedge Funds Are Getting Burned By Acorda Therapeutics Inc (ACOR),0,Hedge funds get burned by Acorda Therapeutics Inc (ACOR)
Hedge Funds Are Selling AMERCO (UHAL),0,Hedge funds sell AMERCO (UHAL)
"Hedge Funds Are Selling Axos Financial, Inc. (AX)",0,"Hedge funds sell Axos Financial, Inc. (AX)"
"Hedge Funds Are Selling CareTrust REIT, Inc. (CTRE)",0,"Hedge funds sell CareTrust REIT, Inc. (CTRE)"
Hedge Funds Are Selling CenterState Bank Corporation (CSFL),0,Hedge funds sell position of State Bank Corporation (CSFL)
Hedge Funds Are Selling Covanta Holding Corporation (CVA),0,Hedge funds sell Covanta Holding Corporation (CVA)
Hedge Funds Are Selling El Paso Electric Company (EE),0,Hedge funds sell El Paso Electric (EE)
Hedge Funds Are Selling Franks International NV (FI),0,Hedge funds sell Franks International NV (FI)
"Hedge Funds Are Selling Greif, Inc. (GEF)",0,"Hedge funds sell Greif, Inc. (GEF)"
"Hedge Funds Are Selling Schneider National, Inc. (SNDR)",0,"Hedge funds sell Schneider National, Inc. (SNDR)"
Hedge Funds Are Selling Shenandoah Telecommunications Company (SHEN),0,Hedge funds sell Shenandoah Communications (SHEN)
"Hedge Funds Are Souring On AMAG Pharmaceuticals, Inc. (AMAG)",0,"Hedge funds tumble into AMAG Pharmaceuticals, Inc. (AMAG)"
"Hedge Funds Are Souring On Compass Minerals International, Inc. (CMP)",0,"Hedge funds tumble at Compass Minerals International, Inc. (CMP)"
Hedge Funds Aren’t Crazy About Hutchison China MediTech Limited (HCM) Anymore,0,Hedge funds are not interested in Hutchison China MediTech Limited (HCM) anymore
Hedge Funds Aren’t Crazy About Ladder Capital Corp (LADR) Anymore,0,Hedge funds aren't interested in Ladder Capital Corp (LADR) anymore
Hedge Funds Cashing Out Of Artisan Partners Asset Management Inc (APAM),0,Hedge funds withdraw money from artisanal partners Asset Management Inc (APAM)
"Hedge Funds Couldn’t Dump AnaptysBio, Inc. (ANAB) Fast Enough",0,"Hedge funds couldn't get rid of AnaptysBio, Inc. (ANAB) quickly enough"
Hedge Funds Have Never Been Less Bullish On MDC Partners (NASDAQ:MDCA),0,Hedge funds have never been less bullish on MDC Partners (NASDAQ:MDCA)
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),0,Hedge funds have never been less bullish on PEG.
Hedge Funds Have Never Been Less Bullish On Southwestern Energy Company (SWN),0,Hedge funds have never been less bullish on Southwestern Energy (SWN).
Hedge Funds Have Never Been Less Bullish On Westlake Chemical Corporation (WLK),0,Hedge funds have never been less bullish on Westlake Chemical Corporation (WLK).
Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://t.co/fk3KnVRU95,0,This is the level to watch in Texaco as shares fall on London $UBER ban (via @TradingNation) https://t.co/fk3KnVRU95
Here's what has $ZM stock down over 9%  https://t.co/V4ikP0o8cl,0,Here's why $ZM stock fell more than 9% https://t.co/V4ikP0o8cl
Here's Why Athenex Stock Is Sliding Today,0,Here's why Athenex stock is down today
Here's Why NN (NASDAQ:NNBR) Is Weighed Down By Its Debt Load,0,Here's why NN (NASDAQ:NNBR) is so debt-heavy.
Here's Why Proteostasis Therapeutics Stock Plummeted Today,0,Here's why stocks of protein stabilization therapeutics are down today
Intelsat Shorts Stick to Positions Even After Record 75% Wipeout,0,Intelsat shorts hold their positions even after recording 75% erasure
"Introducing Highway Holdings (NASDAQ:HIHO), The Stock That Slid 59% In The Last Year",0,"Introducing Highway Holdings (NASDAQ:HIHO), a stock that has fallen 59% in the past year"
"Introducing Innate Pharma (EPA:IPH), The Stock That Slid 62% In The Last Three Years",0,"Introducing Innate Pharma (EPA:IPH), a stock that has fallen 62% in the past three years"
"Introducing Lannett Company (NYSE:LCI), The Stock That Tanked 80%",0,"Introducing Lannett (NYSE:LCI), a stock that's down 80%."
Knowles Corporation Just Missed EPS By 14%: Here's What Analysts Think Will Happen Next,0,Knowles has missed earnings per share by 14%: here's what analysts think will happen next
Marijuana Stocks Have Serious Cash Concerns,0,Marijuana stocks have serious cash concerns
Option Traders Bet $3.8M Disney Is Headed Lower In 2020,0,Options traders are betting that Disney's $3.8 million business is headed lower in 2020
Palo Alto Networks (PANW) Dips More Than Broader Markets: What You Should Know - Nasdaq,0,Palo Alto Networks (PANW) Declines Exceed Broader Markets: What You Should Know - Nasdaq
Peloton punctured by critical reception to viral ad https://t.co/Nk2vPZ9Kiz,0,Peloton punctured by critical reception of viral ad https://t.co/Nk2vPZ9Kiz
Pot Stock Hits Keep Coming as Biden Knocks Weed Ahead of Meeting,0,Strong stock results continue to emerge as Biden overcomes the weeds ahead of the meeting
Prospects for Aurora Cannabis Stock Look Grim,0,Aurora cannabis stock's prospects look bleak
RECAP 1/31 Unusual Puts: $F Mar 9 P $PAGP Feb 16 P $DB Feb 9 P $LK Mar 25 P $TME Feb 12 P $FTCH Jul 8 P $IBN Mar 14… https://t.co/Jxoi16iCyi,0,RECAP 1/31 Extraordinary operations: $F March 9 P $PAGP February 16 P $DB February 9 P $LK March 25 P $TME February 12 P $FTCH July 8 P $IBN March 14... https://t . Share/Jxoi16iCyi
"RECAP 11/22 -Neg Comments:
$BWA - Wolfe
$ST - Wolfe
$NVDA - Daiwa
$STAY - Nomura
$CAAP - Oppenheimer
$SEDG - Williams Trading",0,"Recap 11/22 - Negative comments:
$BWA - Wolf
$ST - Wolf
$NVDA - Daiwa
Accommodation $ - Nomura
$ CAAP - Oppenheimer
$SEDG - Williams Trading"
"RECAP 11/22 Unusual Puts:
$WMT Jan 120 P
$BTU Feb 9 P
$UBER Dec 28 P
$GPS Mar 14 P
$SPCE Dec 7.5 P
$OLLI Dec 65 P… https://t.co/fgEcuNFyjC",0,"Summary of 11/22 unusual operations:
$WMT January 120 p
$BTU February 9 p
$UBER December 28 p
$GPS March 14 p
$SPCE December 7.5 p
$OLLI December 65 F… https://t.co/fgEcuNFyjC"
"RECAP 12/10 -Neg Comments:
$SAN - DB
$PTON - Citron
$DBI - William Blair
$CONN - Keybanc",0,"Recap 12/10 - Negative comments:
$ san - db
$PTON - citron
$DBI - William Blair
$CONN - Keybank"
"RECAP 4/7 -Neg Comments:
$JBSS - Sidoti
$AAON - Lakewood
$FFIN - Lakewood
$KNSL - Lakewood
$RLI - Lakewood
$THFF -… https://t.co/Wfe2aSGUwR",0,"Conclusion 4/7 - Negative comments:
$JBSS - Sidoti
$AAON - Lakewood
$FFIN - Lakewood
$KNSL - Lakewood
$RLI - Lakewood
$THFF -… https://t.co/Wfe2aSGUwR"
Schwab’s plan to buy TD Ameritrade isn’t sitting well with investment advisers who park their clients’ money with t… https://t.co/mgV7v9IZpq,0,Schwab's plan to buy TD Ameritrade is inconsistent with investment advisors who invest their clients' money in… https://t.co/mgV7v9IZpq
Some Galliford Try (LON:GFRD) Shareholders Are Down 46%,0,Some shareholders in Galliford Try (LON:GFRD) are down 46%.
"Stairs up, elevator down.   $SPY heading to the 50ma or lower?  Time tells.",0,"Stairs up, elevator down. $SPY heading to 50ma or lower? Time tells."
Sugar's Short-Term Support Is Eroding. https://t.co/PwXYeVM0hn #markets #stocks #trading,0,Short-term sugar support is eroding https://t.co/PwXYeVM0hn #Markets #Trading #Stocks
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,0,"Lazard (NYSE:LAZ) stock price is down 26%, so some shareholders are worried"
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,0,"Norsk Hydro's ( OB:NHY ) share price is down 21%, so some shareholders are worried"
The Ra Medical Systems (NYSE:RMED) Share Price Is Down 81% So Some Shareholders Are Rather Upset,0,"Ra Medical Systems ( NYSE:RMED ) stock price is down 81%, so some shareholders are a bit upset."
The ServiceSource International (NASDAQ:SREV) Share Price Is Down 71% So Some Shareholders Are Rather Upset,0,"ServiceSource International ( NASDAQ:SREV ) stock price is down 71%, so some shareholders are a bit upset"
Those Who Purchased EOG Resources (NYSE:EOG) Shares A Year Ago Have A 33% Loss To Show For It,0,Those who bought EOG Resources ( NYSE:EOG ) stock a year ago have a 33% loss to show for it
Those Who Purchased Park Aerospace (NYSE:PKE) Shares Five Years Ago Have A 36% Loss To Show For It,0,Those who bought Park Aerospace (NYSE:PKE) stock five years ago had a 36% loss to show for it.
Vanguard Real Estate $VNQ sweep buys 4450 January $60 puts to open $4.90 to $5 offers after it retested a key support break this week,0,"Vanguard Real Estate $VNQ buys $4,450 January $60 to open $4.90 to $5 bids after retesting break of key support this week"
"When the market sells off quickly like this morning, it is quite common to undercut the prior low by a few pennies... https://t.co/4xTQEMwCH3",0,"When the market sells off as quickly as this morning, it is very common to undercut the previous low by a few pennies… https://t.co/4xTQEMwCH3"
Why 51job Shares Dropped 15% Last Month,0,Why 51job shares fell 15% last month
Why Aurora Cannabis Is Getting Hammered Today,0,Why is hemp reaching aurora today
Why Deere & Company’s (NYSE:DE) Return On Capital Employed Might Be A Concern,0,Why Deere & Company's (NYSE:DE) return on capital employed might be a concern
Why Did Altria Take A Hit Of $4.5 Billion On Its Bottom Line?,0,Why did Altria make a $4.5 billion loss in net profit?
Why Honeywell International's Guidance Looks Conservative,0,Why Honeywell International's guidance appears conservative
Why Myriad Genetics Shares Are Tanking Today,0,Why are countless genetics stocks falling today?
Why Shares of PPG Industries Fell in January,0,Why PPG Industries shares fell in January
Why Shares of Take-Two Interactive Are Down Today,0,Why did Take-Two Interactive shares fall today?
Why Shares of Ubiquiti Tumbled Today,0,Why Ubiquiti Stock Dropped Today
Why Shares of UPS Fell in January,0,Why did UPS shares fall in January?
$ADMP - Adamis Pharma -61% on FDA's Zimhi rejection https://t.co/JgCdMtpiZO,0,$ADMP - Adamis Pharma - 61% after FDA rejects Zimhi https://t.co/JgCdMtpiZO
"$AMRH (-8.7% pre) AMERI Holdings (AMRH) Announces 1-for-25 Reverse Stock Split to Regain Nasdaq Compliance

https://t.co/XP3DTVbbMM",0,"$AMRH (-8.7% Ahead) AMERI Holdings (AMRH) announces 1-for-25 reverse stock split to restore NASDAQ compliance

https://t.co/XP3DTVbbMM"
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",0,"$ASLN $KZIA $XXII - KL, CBAY among pre-market losers https://t.co/ITIV0JhjBM"
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,0,$AYTU (-1.3% pre) Aytu BioScience secures $23.0M escrow exercise - SI https://t.co/i7KwoMuVvr
$BXC (-3.5% pre) Form S-3 BlueLinx Holdings Inc. https://t.co/3hpRHqTF4a,0,$BXC (-3.5% Prior) Form S-3 BlueLinx Holdings Inc. https://t.co/3hpRHqTF4a
$CBAY (-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN https://t.co/GZdaOP9sfB,0,$CBAY (-76.9% Ahead) CymaBay Therapeutics halts clinical development of Seladelpar - GN https://t.co/GZdaOP9sfB
$CTSO (-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati… https://t.co/3AacitcwiA,0,$CTSO (-18.9% PRE) Cellular Absorbents (CTSO) Pauses Enrollment in REFRESH 2-AKI Study in Recommendations… https://t.co/3AacitcwiA
$DIS - Disney -1.5% as Wells moves to side on parks worries https://t.co/KpVmXMYUHb,0,$DIS - Disney -1.5% as Wales moves to side over theme parks concerns https://t.co/KpVmXMYUHb
$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,0,$EDU - New Eastern Province -4% after the competitor revealed employee violations https://t.co/KWUtDIdiBI
$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c,0,$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c
$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk,0,$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk
"$HD is down 10% to $213 a share since Nov. 18, just before the company beat expectations on third-quarter earnings… https://t.co/jSqHG82RCz",0,"HD's price has fallen 10% to $213 per share since November 18, before the company beat expectations on third-quarter earnings… https://t.co/jSqHG82RCz"
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,0,$ IV - EE-V -7.8% after expectations of a decline in the third quarter https://t.co/g8htky7y3
"$IQ $BIDU - IQIYI -4% after short calls, report https://t.co/DJfC40Fgwz",0,"$IQ $BIDU - IQIYI -4% After short calls, report https://t.co/DJfC40Fgwz"
$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM,0,$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM
"$KL (-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI

https://t.co/c0Lo8LtbaY",0,"KL (-10.8% Ahead) Kirkland Lake Gold (KL) acquires Detour Gold (DRGDF) in C$4.9 billion equity deal - SI

https://t.co/c0Lo8LtbaY"
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,0,$MELI - MercadoLibre slides after margin loss https://t.co/1lZIGxchpa
$MIME - Mimecast -7.6% after downside Q4 EBITDA forecast https://t.co/8G2xiPDACC,0,$MIME - Mimecast -7.6% after Q4 EBITDA forecasts drop https://t.co/8G2xiPDACC
$MRLN - Marlin Business Services -3.3% post Q4 results https://t.co/bS3t6QMQYJ,0,$MRLN - Marlin Business Services -3.3% after Q4 results https://t.co/bS3t6QMQYJ
"$MYO $YTEN - BHVN, JE among premarket losers https://t.co/a4N8cG2Jq6",0,"$MYO $YTEN - BHVN, JE among pre-market losers https://t.co/a4N8cG2Jq6"
"$NFLX (-0.7% pre) Wells Fargo Downgrades Netflix (NFLX) to Underperform on Free Cash Flow Concerns, Still Sees Acqu… https://t.co/D9EZor24lS",0,"$NFLX (-0.7% prior) Wells Fargo downgraded Netflix (NFLX) to underperform on free cash flow concerns, still seeing… https://t.co/D9EZor24lS"
